claim_id,claim_date,sale_id,product_id,repair_status
825,2024-10-02,342892,P-1076,Repaired
827,2025-10-05,316167,P-1086,Repaired
829,2024-03-25,103372,P-1062,Repaired
830,2023-12-28,138196,P-1067,Pending
831,2025-08-02,340799,P-1089,Rejected
832,2024-05-12,20539,P-1056,Repaired
833,2024-05-05,140277,P-1063,Repaired
834,2025-12-10,134607,P-1063,Repaired
835,2024-08-19,181949,P-1068,Pending
836,2025-10-11,84984,P-1058,Replaced
837,2025-02-17,335275,P-1088,Repaired
840,2023-06-05,114069,P-1052,Repaired
841,2024-04-28,622,P-1062,Replaced
842,2023-12-06,16412,P-1068,Repaired
843,2025-08-10,63645,P-1089,Repaired
844,2024-08-18,217243,P-1062,Replaced
845,2024-09-17,359094,P-1070,Pending
846,2025-05-19,315259,P-1075,Repaired
847,2024-11-13,11982,P-1077,Repaired
849,2025-06-15,79257,P-1089,Repaired
850,2025-08-29,2706,P-1074,Repaired
851,2025-03-26,277545,P-1080,Rejected
852,2024-01-07,227070,P-1053,Rejected
854,2025-02-21,92573,P-1076,Rejected
856,2025-01-21,337031,P-1086,Rejected
857,2025-06-09,214275,P-1051,Repaired
858,2025-11-01,320444,P-1082,Repaired
859,2023-12-02,296824,P-1067,Repaired
862,2025-10-27,203525,P-1097,Repaired
863,2025-12-22,193005,P-1104,Repaired
864,2023-09-23,111886,P-1063,Repaired
866,2023-09-30,44582,P-1059,Repaired
867,2025-05-19,192567,P-1094,Repaired
868,2024-05-24,227531,P-1068,Repaired
870,2024-10-26,87891,P-1072,Replaced
871,2023-08-28,121370,P-1053,Repaired
873,2024-01-09,212571,P-1066,Replaced
874,2025-06-18,130487,P-1078,Repaired
877,2025-09-13,55446,P-1095,Repaired
878,2025-12-24,225196,P-1099,Rejected
879,2024-10-30,320061,P-1087,Repaired
880,2025-10-31,182899,P-1097,Replaced
881,2025-05-29,284769,P-1087,Repaired
882,2025-11-06,153867,P-1085,Replaced
883,2025-06-29,310718,P-1089,Repaired
884,2025-11-12,114107,P-1083,Replaced
886,2025-07-09,337421,P-1094,Pending
887,2025-09-22,131979,P-1095,Repaired
888,2025-10-18,46064,P-1085,Repaired
889,2025-06-27,211539,P-1079,Repaired
891,2023-10-18,281250,P-1068,Pending
893,2024-10-18,344778,P-1065,Repaired
894,2023-08-28,300971,P-1051,Rejected
895,2025-12-27,349885,P-1098,Rejected
896,2025-11-05,116337,P-1083,Repaired
897,2024-02-11,255959,P-1065,Repaired
899,2025-05-23,256682,P-1085,Repaired
900,2025-10-13,243357,P-1099,Replaced
901,2024-07-30,256310,P-1059,Repaired
902,2023-04-11,278231,P-1052,Repaired
903,2024-03-12,206367,P-1065,Repaired
904,2025-03-18,336931,P-1077,Pending
905,2025-09-01,295967,P-1099,Repaired
906,2025-08-05,305216,P-1087,Replaced
907,2023-08-02,273258,P-1049,Repaired
908,2025-01-26,5332,P-1088,Replaced
909,2024-01-19,165038,P-1067,Replaced
910,2025-03-19,88214,P-1088,Repaired
911,2025-11-20,229422,P-1099,Repaired
912,2025-09-19,128416,P-1072,Repaired
913,2025-11-04,237318,P-1102,Pending
915,2025-01-25,3429,P-1074,Repaired
916,2025-03-03,55545,P-1086,Repaired
918,2023-09-09,37964,P-1053,Repaired
920,2025-11-23,152733,P-1090,Replaced
921,2024-09-12,226460,P-1074,Repaired
922,2025-02-04,270677,P-1087,Repaired
923,2024-10-18,39214,P-1078,Rejected
924,2025-04-17,9989,P-1094,Replaced
927,2025-12-20,11273,P-1094,Repaired
928,2023-03-26,280278,P-1053,Rejected
929,2025-11-12,188000,P-1097,Repaired
931,2024-12-16,200536,P-1089,Repaired
932,2024-09-09,68340,P-1050,Repaired
933,2024-06-12,197738,P-1057,Repaired
934,2024-01-18,281304,P-1066,Rejected
937,2024-05-07,182968,P-1066,Repaired
938,2025-01-24,161511,P-1079,Repaired
940,2025-03-23,30477,P-1085,Repaired
943,2024-05-23,233548,P-1067,Repaired
944,2023-05-21,202001,P-1053,Repaired
945,2024-02-25,300005,P-1068,Replaced
946,2025-05-16,350398,P-1081,Repaired
947,2025-04-05,251708,P-1089,Repaired
949,2025-03-04,277218,P-1063,Replaced
951,2025-12-26,184422,P-1102,Repaired
953,2024-11-20,347387,P-1088,Repaired
954,2025-11-17,5845,P-1080,Pending
955,2024-12-23,345481,P-1049,Repaired
957,2023-10-15,13998,P-1068,Replaced
959,2023-09-15,73086,P-1056,Repaired
960,2023-11-18,285158,P-1067,Rejected
961,2025-04-27,126482,P-1065,Repaired
962,2024-10-19,37397,P-1066,Pending
963,2024-05-24,38086,P-1069,Repaired
965,2025-08-08,287509,P-1099,Replaced
966,2023-10-09,269515,P-1052,Repaired
967,2025-12-19,226552,P-1095,Repaired
968,2024-01-23,297684,P-1064,Repaired
969,2025-12-30,258957,P-1103,Rejected
970,2025-05-31,121387,P-1087,Repaired
971,2025-12-17,37601,P-1102,Replaced
972,2024-01-23,6188,P-1051,Rejected
973,2023-12-30,302651,P-1067,Rejected
974,2025-12-10,44258,P-1051,Repaired
975,2024-07-27,170055,P-1069,Repaired
977,2023-12-05,23948,P-1066,Rejected
979,2025-08-09,147071,P-1081,Pending
980,2024-08-01,157736,P-1066,Pending
981,2024-02-10,289357,P-1061,Repaired
983,2023-12-15,269318,P-1067,Repaired
986,2025-12-13,90401,P-1085,Replaced
988,2023-07-04,349112,P-1058,Repaired
989,2025-10-03,246700,P-1104,Repaired
994,2023-10-05,247469,P-1059,Repaired
995,2023-08-17,83263,P-1051,Repaired
996,2025-12-29,42034,P-1071,Repaired
997,2025-01-06,179793,P-1050,Repaired
998,2024-09-18,112371,P-1052,Repaired
999,2023-09-13,269132,P-1053,Repaired
1000,2025-08-27,339189,P-1066,Replaced
1001,2024-07-27,87753,P-1061,Repaired
1002,2025-07-10,268944,P-1087,Replaced
1003,2025-12-01,240347,P-1066,Repaired
1005,2024-04-12,274806,P-1062,Repaired
1006,2023-11-10,137066,P-1063,Repaired
1008,2025-02-18,262339,P-1090,Replaced
1009,2024-01-16,289219,P-1068,Repaired
1011,2023-04-07,124686,P-1049,Replaced
1012,2024-01-24,204888,P-1051,Replaced
1013,2024-09-17,191062,P-1069,Repaired
1014,2025-03-04,170690,P-1078,Repaired
1015,2025-06-25,58901,P-1078,Rejected
1016,2025-07-31,95776,P-1079,Repaired
1017,2024-08-29,281703,P-1062,Replaced
1019,2023-12-25,326465,P-1049,Pending
1020,2023-11-03,38865,P-1066,Repaired
1021,2025-03-28,27956,P-1086,Pending
1022,2025-01-06,210167,P-1078,Repaired
1023,2025-09-30,139411,P-1103,Pending
1024,2025-06-10,169674,P-1076,Repaired
1025,2023-12-06,11478,P-1062,Repaired
1026,2024-03-23,351374,P-1059,Repaired
1027,2023-02-27,246038,P-1052,Pending
1028,2024-04-27,31284,P-1068,Repaired
1029,2025-05-08,103112,P-1081,Repaired
1030,2025-08-01,34548,P-1070,Repaired
1031,2025-01-28,257933,P-1064,Replaced
1032,2023-12-31,24722,P-1063,Repaired
1033,2024-09-24,288130,P-1088,Repaired
1034,2025-12-22,277927,P-1069,Repaired
1035,2023-04-28,40033,P-1053,Pending
1037,2025-09-22,289429,P-1057,Repaired
1038,2024-11-16,268935,P-1072,Repaired
1039,2024-06-20,185296,P-1066,Repaired
1040,2025-12-06,161456,P-1070,Rejected
1041,2025-07-16,270641,P-1104,Replaced
1042,2025-12-06,62214,P-1096,Pending
1043,2025-03-01,235442,P-1090,Repaired
1044,2024-07-29,26452,P-1062,Repaired
1045,2024-02-13,34531,P-1072,Rejected
1047,2023-09-04,47002,P-1064,Repaired
1048,2025-07-01,287984,P-1087,Repaired
1049,2025-09-27,343723,P-1085,Repaired
1051,2025-10-01,117686,P-1084,Repaired
1052,2025-06-30,53011,P-1088,Repaired
1053,2024-08-19,56799,P-1070,Repaired
1054,2025-05-27,261523,P-1068,Repaired
1055,2024-02-05,111348,P-1062,Repaired
1056,2023-06-14,157413,P-1050,Replaced
1057,2025-09-19,235585,P-1085,Repaired
1058,2024-05-18,356525,P-1066,Repaired
1060,2025-03-18,328184,P-1093,Rejected
1061,2025-07-29,262317,P-1089,Replaced
1063,2025-02-21,337536,P-1088,Repaired
1064,2025-07-01,22747,P-1077,Replaced
1066,2024-12-25,70761,P-1077,Replaced
1068,2025-10-15,286753,P-1086,Replaced
1070,2025-09-05,356947,P-1092,Replaced
1072,2023-09-11,84879,P-1053,Replaced
1073,2025-04-08,67372,P-1077,Repaired
1074,2023-11-11,17817,P-1066,Pending
1075,2025-08-11,236049,P-1083,Repaired
1076,2025-09-20,322406,P-1055,Repaired
1077,2023-08-10,290180,P-1060,Repaired
1078,2025-08-16,120413,P-1084,Repaired
1079,2025-08-08,75649,P-1086,Repaired
1081,2023-02-06,113676,P-1052,Repaired
1082,2025-01-21,163559,P-1081,Repaired
1083,2025-07-18,97388,P-1076,Replaced
1084,2025-07-27,171936,P-1099,Repaired
1085,2024-11-20,99556,P-1055,Repaired
1086,2025-03-26,283115,P-1056,Replaced
1088,2024-06-30,331516,P-1067,Repaired
1089,2025-08-30,256616,P-1086,Replaced
1090,2024-05-28,318730,P-1050,Pending
1091,2023-06-07,267835,P-1052,Repaired
1092,2025-03-16,129645,P-1079,Repaired
1095,2025-10-15,39631,P-1102,Repaired
1096,2025-04-11,232132,P-1087,Repaired
1097,2025-02-12,72876,P-1093,Rejected
1098,2025-06-20,283069,P-1079,Repaired
1099,2024-12-02,147669,P-1089,Repaired
1100,2025-09-22,332069,P-1089,Repaired
1101,2025-03-25,328736,P-1075,Pending
1102,2023-09-04,335483,P-1058,Replaced
1103,2024-05-03,49482,P-1075,Rejected
1104,2024-12-13,106952,P-1068,Repaired
1106,2023-10-20,253552,P-1051,Replaced
1109,2024-05-12,21250,P-1049,Repaired
1110,2025-12-31,133453,P-1107,Replaced
1111,2025-04-05,295688,P-1077,Repaired
1113,2025-11-27,88380,P-1101,Repaired
1117,2024-12-26,262131,P-1049,Rejected
1118,2025-08-19,37381,P-1082,Repaired
1119,2025-05-19,167798,P-1068,Repaired
1121,2024-10-11,330215,P-1077,Rejected
1122,2024-11-02,356157,P-1074,Pending
1123,2025-04-20,187268,P-1093,Repaired
1124,2025-03-20,71752,P-1088,Repaired
1126,2025-02-21,278531,P-1082,Repaired
1127,2025-09-25,256228,P-1089,Repaired
1128,2024-01-30,264528,P-1058,Repaired
1129,2025-05-27,188652,P-1065,Replaced
1130,2023-06-20,282612,P-1058,Repaired
1131,2024-05-21,133803,P-1068,Repaired
1132,2025-12-06,153878,P-1107,Repaired
1133,2025-09-27,81346,P-1094,Repaired
1134,2024-03-27,188045,P-1055,Pending
1135,2025-07-28,185956,P-1094,Repaired
1136,2025-06-03,176867,P-1087,Repaired
1137,2024-01-31,156031,P-1057,Repaired
1138,2025-05-15,193473,P-1078,Replaced
1140,2024-07-06,280311,P-1062,Replaced
1142,2024-11-08,114756,P-1052,Rejected
1144,2025-11-21,203353,P-1087,Repaired
1145,2025-08-07,333170,P-1086,Repaired
1147,2025-10-02,235480,P-1104,Replaced
1148,2025-12-20,167287,P-1103,Pending
1150,2025-04-02,235287,P-1090,Repaired
1153,2025-01-05,244000,P-1072,Replaced
1154,2025-06-23,196036,P-1078,Repaired
1156,2025-07-25,244673,P-1080,Repaired
1157,2025-01-19,214362,P-1076,Repaired
1159,2025-05-08,8860,P-1085,Pending
1160,2025-02-14,127552,P-1071,Rejected
1163,2024-06-18,116716,P-1065,Repaired
1168,2024-10-02,60414,P-1058,Repaired
1169,2024-04-26,316243,P-1063,Replaced
1171,2025-04-25,141103,P-1079,Replaced
1172,2025-03-13,254980,P-1052,Repaired
1173,2025-07-09,322740,P-1086,Repaired
1175,2025-08-20,207627,P-1051,Repaired
1176,2025-04-07,183146,P-1077,Pending
1177,2025-12-19,158035,P-1103,Repaired
1178,2025-04-17,164456,P-1088,Pending
1179,2025-09-25,29335,P-1081,Replaced
1180,2024-05-12,33851,P-1067,Replaced
1181,2025-06-08,252102,P-1066,Repaired
1182,2025-01-10,143855,P-1067,Rejected
1183,2023-10-25,207163,P-1055,Pending
1184,2025-12-30,90173,P-1094,Repaired
1185,2023-12-18,305470,P-1067,Repaired
1186,2025-03-28,305001,P-1089,Pending
1188,2025-07-06,157751,P-1085,Repaired
1190,2024-03-06,247244,P-1068,Replaced
1191,2025-04-09,37082,P-1051,Repaired
1192,2024-04-10,358231,P-1064,Repaired
1194,2025-11-09,288741,P-1086,Rejected
1195,2025-12-22,320354,P-1085,Replaced
1196,2025-10-13,149603,P-1091,Repaired
1197,2025-10-05,69970,P-1092,Repaired
1198,2024-01-12,132730,P-1067,Repaired
1199,2024-08-17,73724,P-1053,Repaired
1201,2024-12-05,103427,P-1056,Replaced
1202,2025-09-17,188931,P-1094,Pending
1203,2025-02-24,81988,P-1074,Repaired
1205,2024-01-02,234749,P-1065,Replaced
1208,2025-08-18,31688,P-1085,Repaired
1209,2024-08-07,188258,P-1069,Rejected
1210,2025-10-19,270237,P-1095,Repaired
1212,2023-12-16,125056,P-1066,Pending
1213,2025-09-07,7776,P-1099,Repaired
1214,2025-12-31,194219,P-1100,Repaired
1215,2024-07-07,302811,P-1066,Repaired
1216,2025-04-16,312003,P-1084,Replaced
1217,2025-08-10,274406,P-1085,Repaired
1218,2025-06-03,53901,P-1096,Repaired
1219,2025-06-05,144272,P-1071,Repaired
1220,2024-07-18,147514,P-1075,Replaced
1221,2024-11-04,289377,P-1084,Replaced
1222,2025-09-18,203175,P-1059,Repaired
1226,2023-10-30,277055,P-1068,Repaired
1227,2023-10-16,252926,P-1066,Repaired
1229,2025-01-25,164815,P-1087,Repaired
1230,2024-11-03,25485,P-1066,Repaired
1232,2025-11-12,306900,P-1099,Replaced
1233,2024-03-26,361819,P-1065,Repaired
1234,2024-01-11,130166,P-1064,Repaired
1238,2024-08-17,95370,P-1063,Rejected
1239,2025-01-18,255890,P-1084,Repaired
1240,2024-01-28,136889,P-1061,Repaired
1241,2025-09-04,67815,P-1066,Rejected
1244,2025-05-03,144047,P-1087,Pending
1245,2024-12-11,166814,P-1053,Repaired
1247,2025-11-22,122002,P-1086,Repaired
1248,2023-11-07,307717,P-1068,Replaced
1250,2025-02-11,57263,P-1087,Repaired
1251,2023-01-10,184136,P-1052,Replaced
1252,2025-11-20,354850,P-1098,Rejected
1254,2025-05-03,202884,P-1088,Repaired
1255,2025-09-16,335138,P-1064,Replaced
1257,2025-07-05,147677,P-1087,Rejected
1258,2025-12-14,14603,P-1096,Repaired
1259,2025-04-12,38141,P-1079,Replaced
1261,2025-12-22,352960,P-1095,Pending
1264,2025-08-09,211081,P-1098,Repaired
1268,2025-08-01,248501,P-1092,Repaired
1269,2024-05-27,68642,P-1050,Repaired
1271,2025-10-16,205268,P-1101,Replaced
1272,2025-03-11,314984,P-1090,Pending
1273,2025-05-17,150313,P-1085,Repaired
1274,2025-06-11,287527,P-1094,Rejected
1277,2023-11-25,99599,P-1049,Repaired
1278,2025-04-12,21653,P-1083,Replaced
1280,2023-09-27,18136,P-1055,Pending
1283,2025-12-29,338258,P-1077,Replaced
1284,2024-04-23,298326,P-1065,Repaired
1285,2024-09-24,132234,P-1078,Replaced
1286,2025-05-20,159794,P-1077,Replaced
1291,2025-07-19,150781,P-1098,Repaired
1294,2024-04-15,219791,P-1050,Repaired
1299,2024-10-12,283826,P-1068,Repaired
1300,2025-04-26,322082,P-1088,Replaced
1301,2025-09-17,357189,P-1086,Rejected
1303,2024-08-12,48231,P-1066,Repaired
1304,2025-03-16,243969,P-1081,Repaired
1305,2025-08-24,32876,P-1052,Repaired
1307,2025-11-18,327150,P-1089,Repaired
1309,2025-02-04,157195,P-1083,Repaired
1310,2025-02-17,67867,P-1074,Repaired
1311,2023-04-25,258810,P-1053,Repaired
1312,2025-07-31,339149,P-1061,Repaired
1313,2025-11-29,332009,P-1103,Repaired
1314,2023-10-18,213700,P-1051,Repaired
1315,2023-05-28,181961,P-1053,Pending
1316,2025-02-20,17780,P-1066,Repaired
1317,2024-09-02,325073,P-1061,Repaired
1318,2024-05-21,155733,P-1070,Repaired
1320,2023-08-12,160315,P-1068,Pending
1321,2023-07-12,296028,P-1056,Repaired
1323,2025-08-19,272782,P-1082,Repaired
1324,2025-09-06,103077,P-1079,Replaced
1325,2025-04-13,37982,P-1085,Pending
1327,2024-12-22,282723,P-1089,Repaired
1328,2025-08-24,49086,P-1095,Replaced
1330,2024-08-18,198270,P-1051,Repaired
1331,2025-01-20,12379,P-1052,Repaired
1334,2024-04-12,347081,P-1070,Repaired
1336,2025-11-21,184633,P-1107,Repaired
1337,2025-08-23,91684,P-1067,Pending
1338,2023-11-20,285709,P-1063,Repaired
1339,2025-12-08,323632,P-1086,Repaired
1341,2024-05-04,42428,P-1067,Repaired
1342,2025-11-30,8751,P-1103,Repaired
1343,2025-03-26,295475,P-1068,Repaired
1344,2024-07-29,350614,P-1063,Repaired
1347,2025-06-30,181718,P-1094,Repaired
1350,2025-12-25,10531,P-1095,Repaired
1352,2025-04-15,130477,P-1074,Repaired
1353,2025-09-30,358565,P-1103,Replaced
1354,2025-10-04,314650,P-1086,Pending
1356,2025-11-08,145786,P-1084,Pending
1358,2025-08-13,90937,P-1079,Repaired
1359,2023-12-11,343993,P-1066,Replaced
1360,2024-12-11,324089,P-1085,Replaced
1361,2024-08-13,198591,P-1064,Repaired
1362,2023-10-12,308464,P-1060,Repaired
1363,2024-10-26,304532,P-1066,Replaced
1364,2025-10-28,140290,P-1088,Repaired
1366,2025-07-30,195002,P-1086,Replaced
1367,2025-08-23,7691,P-1102,Repaired
1368,2025-10-24,360505,P-1083,Repaired
1369,2025-09-15,247676,P-1094,Repaired
1371,2023-12-14,77533,P-1068,Replaced
1372,2024-04-21,270323,P-1061,Repaired
1375,2025-06-28,1392,P-1089,Repaired
1376,2025-12-27,248551,P-1050,Replaced
1377,2025-10-11,266235,P-1099,Repaired
1380,2025-05-05,107793,P-1078,Rejected
1381,2025-06-29,262955,P-1093,Repaired
1383,2025-05-26,145446,P-1065,Pending
1384,2025-05-30,135582,P-1049,Pending
1385,2025-06-05,29996,P-1082,Repaired
1387,2025-11-02,301923,P-1053,Repaired
1388,2023-11-05,328062,P-1068,Repaired
1389,2024-03-31,206355,P-1070,Replaced
1390,2024-11-06,196056,P-1068,Repaired
1391,2023-09-05,301851,P-1067,Repaired
1393,2023-12-31,44173,P-1056,Repaired
1394,2024-08-29,214399,P-1066,Repaired
1395,2024-02-29,151194,P-1064,Repaired
1399,2024-12-10,95456,P-1091,Pending
1401,2023-09-06,20494,P-1053,Repaired
1402,2025-12-06,134531,P-1104,Replaced
1403,2025-05-17,90169,P-1087,Repaired
1405,2024-01-24,173401,P-1049,Repaired
1406,2025-10-26,155346,P-1086,Repaired
1407,2025-04-28,115991,P-1079,Repaired
1408,2025-09-09,309381,P-1081,Repaired
1409,2024-02-02,361918,P-1066,Replaced
1410,2024-06-03,219555,P-1072,Repaired
1412,2025-10-23,7398,P-1065,Rejected
1413,2024-02-23,132887,P-1063,Repaired
1414,2024-12-16,114481,P-1074,Replaced
1415,2025-03-22,102688,P-1075,Repaired
1417,2024-04-08,174205,P-1066,Pending
1420,2023-07-14,36714,P-1050,Replaced
1421,2025-09-27,39307,P-1065,Repaired
1422,2025-10-05,278462,P-1099,Pending
1423,2025-08-02,73470,P-1099,Repaired
1424,2025-05-07,123622,P-1080,Pending
1426,2025-09-20,256619,P-1103,Replaced
1427,2025-04-11,319948,P-1082,Rejected
1428,2024-11-01,56584,P-1067,Replaced
1429,2025-09-26,110273,P-1091,Pending
1430,2025-12-23,5434,P-1102,Repaired
1433,2025-10-17,166224,P-1098,Replaced
1435,2024-10-12,18032,P-1074,Repaired
1436,2025-02-10,233217,P-1089,Repaired
1437,2025-06-21,236312,P-1086,Pending
1438,2024-12-25,146251,P-1079,Repaired
1440,2025-12-17,233819,P-1086,Rejected
1441,2025-08-01,165470,P-1067,Repaired
1442,2025-02-16,291953,P-1052,Repaired
1444,2024-04-10,78201,P-1071,Repaired
1445,2025-07-26,357744,P-1104,Rejected
1447,2024-05-13,349313,P-1074,Replaced
1448,2024-03-07,124923,P-1063,Repaired
1449,2025-04-16,341627,P-1081,Rejected
1450,2024-01-18,283818,P-1067,Repaired
1451,2025-11-27,39158,P-1066,Replaced
1452,2024-07-05,361794,P-1073,Repaired
1453,2025-10-08,333910,P-1085,Pending
1455,2025-06-01,27341,P-1081,Repaired
1456,2025-08-02,309257,P-1084,Pending
1457,2023-07-03,213631,P-1053,Rejected
1458,2025-11-12,82257,P-1101,Repaired
1459,2025-10-02,172368,P-1103,Replaced
1460,2025-09-20,258473,P-1094,Repaired
1461,2025-03-15,311142,P-1094,Pending
1462,2025-04-02,209369,P-1095,Pending
1463,2024-12-26,160907,P-1084,Pending
1464,2024-08-25,281828,P-1062,Replaced
1465,2024-05-18,134961,P-1067,Repaired
1466,2023-08-25,57211,P-1051,Repaired
1468,2025-08-31,135927,P-1104,Repaired
1469,2024-12-15,81529,P-1085,Replaced
1471,2025-09-17,62604,P-1094,Repaired
1472,2024-08-05,155282,P-1069,Repaired
1473,2025-12-23,281443,P-1094,Repaired
1475,2023-11-13,360096,P-1062,Pending
1476,2024-12-11,36869,P-1081,Rejected
1479,2025-07-19,82696,P-1077,Rejected
1480,2025-10-07,161836,P-1095,Repaired
1481,2025-01-22,219152,P-1076,Repaired
1483,2023-04-08,203852,P-1050,Repaired
1484,2023-10-03,234328,P-1063,Repaired
1486,2023-11-19,39741,P-1059,Repaired
1487,2024-01-04,176640,P-1051,Repaired
1489,2025-10-07,116387,P-1098,Repaired
1490,2024-09-28,343741,P-1077,Pending
1491,2025-07-11,225953,P-1076,Repaired
1492,2024-04-06,113533,P-1067,Pending
1493,2024-12-07,159829,P-1051,Repaired
1494,2025-07-27,16449,P-1055,Repaired
1495,2024-01-30,46411,P-1065,Repaired
1497,2025-10-05,256501,P-1102,Replaced
1498,2023-06-25,129350,P-1050,Replaced
1499,2024-12-18,59185,P-1079,Repaired
1500,2025-05-03,329645,P-1085,Replaced
1502,2025-02-27,245642,P-1088,Repaired
1503,2024-06-24,287106,P-1065,Repaired
1504,2024-09-07,221551,P-1076,Rejected
1505,2025-11-07,117189,P-1087,Repaired
1506,2023-10-26,16719,P-1068,Rejected
1507,2024-09-20,36764,P-1079,Repaired
1508,2023-08-23,30214,P-1053,Repaired
1509,2025-07-22,116442,P-1086,Repaired
1510,2024-06-14,81445,P-1057,Repaired
1511,2025-09-23,183165,P-1076,Replaced
1512,2023-03-14,218042,P-1051,Pending
1514,2025-12-29,287731,P-1102,Repaired
1515,2025-01-16,95444,P-1084,Pending
1516,2025-06-04,234400,P-1087,Repaired
1517,2024-01-26,351732,P-1067,Repaired
1518,2025-06-15,144923,P-1085,Replaced
1519,2024-12-25,91223,P-1080,Repaired
1520,2024-05-13,183687,P-1064,Replaced
1521,2025-05-19,50987,P-1089,Repaired
1522,2025-04-10,261114,P-1085,Repaired
1523,2025-11-01,49183,P-1087,Repaired
1524,2025-07-21,174890,P-1089,Replaced
1525,2024-10-05,705,P-1072,Repaired
1527,2023-09-08,22863,P-1066,Repaired
1528,2025-03-18,229937,P-1074,Replaced
1529,2025-06-23,270473,P-1086,Repaired
1530,2025-07-24,270299,P-1051,Repaired
1531,2024-05-19,37052,P-1063,Repaired
1533,2024-03-23,253713,P-1065,Repaired
1534,2025-10-29,175155,P-1101,Replaced
1535,2024-06-08,248999,P-1052,Repaired
1536,2024-01-31,250794,P-1066,Repaired
1537,2025-09-16,361043,P-1093,Repaired
1539,2024-02-13,59128,P-1049,Repaired
1540,2025-11-10,181776,P-1089,Repaired
1541,2023-12-14,65473,P-1068,Repaired
1542,2025-06-25,195741,P-1087,Repaired
1543,2024-11-12,188802,P-1078,Repaired
1544,2024-04-30,205263,P-1067,Repaired
1545,2024-11-07,173458,P-1066,Repaired
1547,2025-05-14,308365,P-1095,Replaced
1550,2025-02-13,281993,P-1087,Repaired
1551,2025-02-19,293269,P-1076,Rejected
1552,2024-09-16,220765,P-1050,Pending
1553,2025-03-03,330308,P-1063,Repaired
1554,2025-12-21,91635,P-1083,Pending
1556,2025-05-03,177511,P-1064,Repaired
1557,2025-12-15,292348,P-1098,Replaced
1559,2025-05-16,217601,P-1087,Repaired
1560,2024-03-02,262831,P-1062,Repaired
1561,2025-08-14,321483,P-1103,Repaired
1563,2023-12-15,114117,P-1068,Pending
1564,2025-09-22,125260,P-1051,Rejected
1566,2025-06-27,121887,P-1064,Repaired
1567,2023-05-20,52478,P-1057,Rejected
1568,2023-11-24,318036,P-1059,Rejected
1570,2025-02-25,182421,P-1093,Repaired
1572,2025-11-22,187275,P-1103,Replaced
1576,2025-12-17,178459,P-1057,Repaired
1577,2024-09-30,327472,P-1070,Repaired
